672,1831.6,142.95,96.053,8873.5,0,1.2775,0.90909,0.71163,9e+09,50.266,0.18172,0.12984,1893.9,0,0.2063,0.14157,98576,3047.6,7,7
673,1798.5,143.06,96.375,10931,0,1.472,0.95478,0.64863,9e+09,55.473,0.18762,0.12109,2324.4,0,0.21977,0.11905,98883,3036.3,7,7
674,1826,143.11,96.374,10567,0,1.2804,1.0483,0.81875,9e+09,44.46,0.13079,0.107,1810.6,0,0.15519,0.11873,99975,3078.9,7,7
675,1724.4,142.84,96.381,14571,0,1.8575,1.1818,0.63621,9e+09,72.626,0.21762,0.13437,3891.8,0,0.29425,0.11241,98178,2780.8,7,7
676,1779.7,143.12,96.231,10480,0,1.7554,1.0008,0.57013,9e+09,56.603,0.24583,0.13747,2690.8,0,0.30281,0.11799,97224,2729.2,7,7
677,1799.2,143.29,95.922,9561.7,0,1.0903,1.0025,0.91945,9e+09,52.433,0.14761,0.13584,1921.6,0,0.1679,0.17555,97707,3191.6,7,7
678,1882.8,143.46,96.243,11051,0,1.3013,1.0402,0.79932,9e+09,44.294,0.12861,0.10259,1814.4,0,0.15186,0.11235,1.032e+05,3182.2,7,7
679,1891.5,143.61,95.775,7267.9,0,1.1973,0.90894,0.75915,9e+09,35.527,0.14782,0.11219,1302.7,0,0.16586,0.13274,99900,2954.3,7,7
680,1753,143.44,96.013,11734,0,1.3088,1.0277,0.78521,9e+09,48.728,0.13549,0.10611,1990.5,0,0.15925,0.1155,97493,3141.5,7,7
681,1886.8,143.76,96.003,6501.3,0,0.84629,0.93322,1.1027,9e+09,40.008,0.12611,0.13921,1243.1,0,0.13579,0.2295,98951,3196.9,7,7
682,1741.4,143.53,95.944,12156,0,1.3573,1.3568,0.99971,9e+09,69.351,0.1693,0.16878,3326.5,0,0.23016,0.17837,97230,2792,7,7
683,1883.1,142.86,96.3,9332.6,0,1.4973,1.1814,0.78908,9e+09,66.283,0.24114,0.18947,3114.2,0,0.31148,0.18251,1.0141e+05,2722.8,7,7
684,1863.5,143.16,96.206,7884,0,1.1105,0.87323,0.78631,9e+09,45.9,0.16009,0.12625,1583.1,0,0.17731,0.15937,99187,3157.4,7,7
685,1738.7,142.91,96.338,14429,0,1.719,1.2235,0.71177,9e+09,70.344,0.18563,0.13009,3646.2,0,0.25225,0.1135,98998,2830.5,7,7
686,1902.2,143.27,96.196,6709.5,0,0.90218,0.92788,1.0285,9e+09,47.21,0.1542,0.15884,1515,0,0.16878,0.2483,99916,3177.8,7,7
687,1878.9,143.08,96.243,8594.1,0,1.1096,1.0592,0.95458,9e+09,38.69,0.12229,0.11673,1471.8,0,0.14157,0.14872,1.0064e+05,3042.7,7,7
688,1577.1,142.61,96.304,25444,0,1.9822,1.7038,0.85956,9e+09,162.06,0.1956,0.16177,11129,0,0.39382,0.13245,99744,2776.1,7,7
689,1838,142.85,96.599,9744.1,0,1.2111,1.0539,0.87023,9e+09,63.996,0.19534,0.16993,2540.9,0,0.22928,0.19911,99754,3053,7,7
690,1738.1,142.89,96.399,17517,0,1.8348,1.2954,0.706,9e+09,68.124,0.15986,0.11034,3804.3,0,0.22511,0.092717,1.0155e+05,2911.1,7,7
691,1889.9,142.68,96.4,8868.4,0,1.226,0.90019,0.73425,9e+09,44.557,0.15334,0.11206,1652.4,0,0.17304,0.13199,1.0143e+05,3168.8,7,7
692,1789.3,142.55,96.358,19801,0,1.8503,1.2745,0.68881,9e+09,105.16,0.22035,0.14551,5884.6,0,0.31342,0.12307,1.0611e+05,3125.7,7,7
693,1633.1,142.35,96.222,30684,0,2.1436,1.8623,0.86877,9e+09,206.63,0.21515,0.17048,16013,0,0.49046,0.13766,1.0558e+05,2856.4,7,7
694,2088.3,143.58,96.149,6254.5,0,0.71206,0.72023,1.0115,9e+09,54.358,0.12713,0.142,1403.2,0,0.17811,0.298,1.0857e+05,4029.3,7,7
695,1782,143.04,96.251,17058,0,1.3668,1.2203,0.89287,9e+09,59.036,0.11884,0.10428,2730.6,0,0.14925,0.11203,1.0382e+05,3409.8,7,7
696,1860,142.99,96.106,12739,0,1.7333,1.0879,0.62764,9e+09,66.474,0.21962,0.13556,3262.3,0,0.27946,0.1174,1.0335e+05,2935.2,7,7
