510,1353.4,137.57,77.841,2972.8,0,0.70128,0.97832,1.395,9e+09,57.959,0.15273,0.22466,1252.8,0,0.27268,0.54619,36781,2043.1,5,5
511,1269.8,137.65,77.931,5748.8,0,0.88306,1.1053,1.2517,9e+09,65.486,0.10931,0.13777,1640.2,0,0.16159,0.22828,37350,2207.1,5,5
512,966.91,137.63,77.409,16711,0,1.5384,2.1286,1.3837,9e+09,225.17,0.11646,0.21539,12779,0,0.44223,0.24021,35289,1779.1,5,5
513,1335.5,138.01,78.02,1986.9,0,0.92365,0.64901,0.70265,9e+09,49.9,0.2973,0.2406,954.72,0,0.32629,0.28723,35366,1863,5,5
515,1286.8,138.3,77.504,3685.5,0,0.82503,0.82976,1.0057,9e+09,33.864,0.092168,0.091493,716.42,0,0.11472,0.16855,35827,2143.6,5,5
516,1281.6,138.23,77.594,5143.5,0,1.0209,1.241,1.2155,9e+09,100.96,0.19324,0.24227,2936.2,0,0.32187,0.35058,36866,1927.7,5,5
517,1287.1,137.65,77.377,4259.8,0,1.423,1.1342,0.79699,9e+09,87.255,0.31429,0.24432,3001.1,0,0.50801,0.27924,35909,1707.1,5,5
518,1248.4,137.99,77.152,4545.6,0,1.0165,1.1854,1.1662,9e+09,71.959,0.22438,0.24825,2111.7,0,0.31147,0.38402,35349,1848.8,5,5
519,1346.7,138.04,76.778,3005.5,0,0.88219,0.80191,0.909,9e+09,51.719,0.18662,0.1701,1082,0,0.2148,0.26389,36659,2022.8,5,5
520,1402.2,138,77.073,2774.5,0,0.67603,0.69878,1.0337,9e+09,47.962,0.16412,0.16506,802.83,0,0.13302,0.268,37830,2336.9,5,5
521,1324.8,137.73,77.444,3155.5,0,0.98673,0.71254,0.72212,9e+09,62.228,0.22994,0.15735,1362.5,0,0.277,0.28391,36238,2039.1,5,5
522,1367.8,137.95,77.165,3128.1,0,0.87967,0.71234,0.80978,9e+09,53.226,0.19076,0.16254,1041.8,0,0.20988,0.23352,37314,2162.3,5,5
523,1349.9,137.74,77.312,3420.1,0,0.72626,0.73139,1.0071,9e+09,42.438,0.11384,0.11258,790,0,0.13218,0.23358,37163,2374.6,5,5
524,1362.9,137.46,78.498,2995.6,0,0.70272,0.84783,1.2065,9e+09,31.283,0.097317,0.15207,777.07,0,0.15815,0.3786,36753,2163.2,5,5
527,1285.5,138.17,77.865,3176.7,0,0.591,0.94937,1.6064,9e+09,46.281,0.14577,0.17944,881.67,0,0.12763,0.4311,35278,2186.6,5,5
528,1244.8,137.91,77.997,3850,0,0.92581,0.8101,0.87502,9e+09,41.001,0.12051,0.10723,877.04,0,0.14366,0.15307,34949,2061.9,5,5
529,1180.3,138.59,78.084,5490.2,0,0.96902,1.3765,1.4205,9e+09,78.842,0.15662,0.22804,2384.8,0,0.24832,0.36537,34547,1835.4,5,5
530,1231.1,138.92,78.005,5645.5,0,1.3607,0.80457,0.5913,9e+09,54.991,0.16946,0.099263,1468.6,0,0.22255,0.10686,36076,2051.8,5,5
531,1295.9,138.51,77.696,4612.3,0,1.0015,0.89995,0.89855,9e+09,58.456,0.14952,0.13337,1410.9,0,0.19645,0.19467,36897,2110.3,5,5
532,1341.5,138.92,77.783,3619.7,0,0.75611,0.82088,1.0857,9e+09,58.573,0.16086,0.16917,1138.9,0,0.16025,0.2966,37148,2269.6,5,5
533,1333.7,139.44,77.198,4420.2,0,0.86494,1.0299,1.1908,9e+09,74.779,0.18721,0.23238,1846.4,0,0.25276,0.40093,37545,2123.4,5,5
534,1340,139.83,77.174,4213.8,0,0.78294,0.87621,1.1191,9e+09,39.174,0.098054,0.10768,808.62,0,0.10542,0.18905,37653,2317.6,5,5
535,1410.9,139.97,77.105,2895.4,0,0.59701,0.80271,1.3446,9e+09,45.961,0.15031,0.16036,794.05,0,0.1069,0.32693,38171,2372.5,5,5
536,1410.5,140.18,76.951,4146.4,0,0.91486,0.80423,0.87908,9e+09,66.103,0.17921,0.16053,1403.1,0,0.21459,0.23277,39385,2307.4,5,5
537,1325.3,140.75,76.062,5321.9,0,0.67466,0.95678,1.4182,9e+09,53.702,0.10143,0.13913,1127.2,0,0.11475,0.30617,38210,2637.4,5,5
538,1354.9,141.18,75.624,6854.2,0,0.88457,1.228,1.3883,9e+09,76.246,0.10972,0.15599,2034.8,0,0.15884,0.25739,40391,2359.1,5,5
539,1431.1,141.04,75.69,5349.4,0,1.043,0.90378,0.86652,9e+09,53.947,0.11433,0.098815,1320.5,0,0.15398,0.13645,41028,2334.3,5,5
540,1445.8,141.72,74.789,3849,0,0.62703,0.75265,1.2004,9e+09,52.73,0.12888,0.141,942.46,0,0.15167,0.35072,39868,2743.8,5,5
541,1543.8,141.66,74.338,3581.8,0,0.71693,0.85095,1.1869,9e+09,42.98,0.10821,0.12868,867.58,0,0.14885,0.28292,42136,2478.3,5,5
542,1488.2,141.93,74.116,4117.9,0,0.60854,0.77871,1.2796,9e+09,50.475,0.11553,0.1215,863.22,0,0.08599,0.24243,41326,2871.3,5,5
543,1480.2,141.66,73.848,4124.4,0,0.88542,0.83427,0.94223,9e+09,78.022,0.2021,0.19282,1680.4,0,0.25515,0.30402,41099,2368.8,5,5
544,1547.9,141.93,73.234,3800.7,0,0.8512,0.64619,0.75914,9e+09,47.287,0.13627,0.11509,880.52,0,0.14377,0.17225,42485,2647.7,5,5
545,1213,141.79,72.607,15545,0,1.7672,1.4808,0.83791,9e+09,219.52,0.14582,0.11799,10225,0,0.43446,0.12597,42196,2158.3,5,5
546,1522,141.78,72.013,5474.7,0,1.3403,0.78057,0.5824,9e+09,35.07,0.13155,0.076952,927.8,0,0.16376,0.08216,43102,2354.8,5,5
547,1520.8,140.95,71.364,3846.6,0,1.0227,0.82579,0.80744,9e+09,48.672,0.19901,0.14741,1215.9,0,0.24902,0.23518,41571,2245.7,5,5
548,1541,140.16,70.459,8107.2,0,1.3143,1.1209,0.85287,9e+09,87.302,0.18913,0.14299,2975.8,0,0.28999,0.18243,45529,2416.8,5,5
549,1503.4,139.97,69.043,12902,0,1.4806,1.9642,1.3266,9e+09,280.95,0.19602,0.43162,15201,0,0.63264,0.40741,46422,2209.4,5,5
550,1910.6,139.57,69.362,3333.7,0,0.76126,0.79448,1.0437,9e+09,73.446,0.19615,0.20861,1485.1,0,0.28206,0.44072,51086,2787.9,5,5
551,1795.3,139.37,69.24,4316.5,0,0.7563,0.84374,1.1156,9e+09,85.902,0.18002,0.20452,1751.8,0,0.24912,0.40763,49183,2871.9,5,5
552,1764.4,139.12,68.666,6150.2,0,0.88456,0.86678,0.9799,9e+09,64.083,0.1098,0.1067,1408,0,0.13248,0.17159,50213,3041,5,5
553,1336.8,139.12,68.337,19548,0,1.5899,1.3915,0.87523,9e+09,186.6,0.12112,0.11181,7899.1,0,0.26249,0.12019,49087,2743.2,5,5
