1,9275.8,25.977,100.81,3.535e+05,0,2.3926,2.2065,0.92222,9e+09,560.47,0.09262,0.084421,60943,0,0.18895,0.055213,1.07e+06,19932,9,9
2,9577.6,25.965,100.74,3.4916e+05,0,2.3549,2.1653,0.91948,9e+09,548.64,0.093758,0.085358,58409,0,0.18379,0.056218,1.09e+06,20476,9,9
3,8781.2,26.089,100.7,3.9672e+05,0,2.56,2.314,0.9039,9e+09,605.68,0.088988,0.079088,71063,0,0.19919,0.050186,1.06e+06,19440,9,9
4,8470.8,26.171,100.68,4.2665e+05,0,2.5792,2.4691,0.95733,9e+09,709.22,0.090947,0.086582,87307,0,0.22378,0.055045,1.05e+06,19134,9,9
5,5461.2,26.019,100.53,7.6035e+05,0,2.8866,2.9699,1.0289,9e+09,809.36,0.072915,0.070826,1.2662e+05,0,0.20067,0.044841,1.01e+06,19577,9,9
6,9111.3,26.072,100.64,3.5811e+05,0,2.3337,2.1825,0.93521,9e+09,529.57,0.088595,0.082471,56410,0,0.17251,0.054598,1.06e+06,20302,9,9
7,7992,26.278,100.66,4.1339e+05,0,2.6134,2.4562,0.93984,9e+09,688.96,0.094105,0.087265,85419,0,0.22892,0.05515,1e+06,18242,9,9
8,8303,26.26,100.71,4.2507e+05,0,2.5316,2.4226,0.95697,9e+09,689.88,0.090647,0.08594,82863,0,0.21355,0.055109,1.04e+06,19334,9,9
9,9009.4,26.15,100.71,3.7011e+05,0,2.3834,2.2225,0.93248,9e+09,559.31,0.089015,0.082264,61028,0,0.18076,0.053941,1.06e+06,20130,9,9
10,9018.2,26.202,100.8,4.3835e+05,0,2.5271,2.2965,0.90878,9e+09,680.89,0.090175,0.080297,78782,0,0.19947,0.051317,1.12e+06,21039,9,9
11,9278.4,26.121,100.83,4.2294e+05,0,2.3543,2.1849,0.92807,9e+09,579.65,0.080457,0.073849,62011,0,0.16043,0.048715,1.14e+06,22364,9,9
12,8861.5,26.278,100.88,4.3694e+05,0,2.4964,2.2598,0.90522,9e+09,675.34,0.091031,0.080457,76743,0,0.19553,0.051726,1.11e+06,21189,9,9
13,9609.2,26.209,100.92,4.2585e+05,0,2.2781,2.0997,0.9217,9e+09,498.97,0.070711,0.064386,51048,0,0.1317,0.043212,1.17e+06,23778,9,9
14,10119,26.154,100.96,3.6065e+05,0,2.2119,1.9793,0.89484,9e+09,416.93,0.087364,0.079351,41261,0,0.13401,0.054151,1.15e+06,23230,9,9
15,9252.7,26.178,100.9,4.9527e+05,0,2.4636,2.207,0.89584,9e+09,658.17,0.078832,0.069138,72970,0,0.16375,0.044615,1.19e+06,23750,9,9
16,9163.1,26.166,101.01,4.7954e+05,0,2.3924,2.2391,0.93595,9e+09,676.29,0.080856,0.074699,74190,0,0.16883,0.048982,1.17e+06,23411,9,9
17,8163.8,26.314,101.01,4.4937e+05,0,2.435,2.354,0.96671,9e+09,669.91,0.083405,0.079562,76860,0,0.18625,0.052082,1.06e+06,20641,9,9
18,6650.6,26.471,100.94,6.2247e+05,0,2.997,2.7689,0.92388,9e+09,1135.4,0.09712,0.084809,1.6859e+05,0,0.31271,0.052132,1.02e+06,18589,9,9
19,6623.1,26.506,100.85,5.7357e+05,0,2.8768,2.7752,0.96466,9e+09,911.45,0.08459,0.078507,1.3176e+05,0,0.26076,0.048916,9.8811e+05,18057,9,9
20,10201,26.275,101.07,2.1239e+05,0,2.1919,1.6921,0.77198,9e+09,330.79,0.12227,0.091338,29638,0,0.17542,0.0633,1.03e+06,19314,9,9
21,6811.7,26.507,100.99,5.9605e+05,0,2.8356,2.6981,0.95151,9e+09,958.63,0.08701,0.079238,1.3438e+05,0,0.25594,0.04951,1.03e+06,19211,9,9
22,10051,26.289,101.03,2.7542e+05,0,2.2454,1.8675,0.83171,9e+09,396.34,0.10496,0.084213,37985,0,0.1656,0.057508,1.07e+06,20505,9,9
23,8482.9,26.34,100.96,3.9391e+05,0,2.2571,2.2255,0.986,9e+09,528.02,0.077581,0.075926,55719,0,0.1528,0.051697,1.05e+06,20964,9,9
24,7529.7,26.567,100.79,5.4086e+05,0,2.5981,2.5182,0.96923,9e+09,715.22,0.076689,0.072121,90199,0,0.18711,0.046314,1.07e+06,20687,9,9
25,7743.9,26.542,100.96,5.3368e+05,0,2.5273,2.4966,0.98786,9e+09,694.02,0.073947,0.071271,85245,0,0.17699,0.046443,1.08e+06,21205,9,9
26,10436,26.439,100.91,3.138e+05,0,2.2038,1.8224,0.82693,9e+09,380.8,0.086894,0.07006,35435,0,0.13394,0.048115,1.14e+06,22871,9,9
27,7857.1,26.558,100.88,5.7278e+05,0,2.5355,2.4582,0.96951,9e+09,707.53,0.071845,0.067652,86277,0,0.16818,0.043874,1.13e+06,22483,9,9
28,10169,26.592,100.89,3.1061e+05,0,2.139,1.9577,0.91524,9e+09,425.39,0.087912,0.079456,40307,0,0.14477,0.055512,1.12e+06,21975,9,9
29,9918,26.632,101.02,3.0168e+05,0,2.0863,1.9333,0.92667,9e+09,390.35,0.08223,0.075486,36152,0,0.13263,0.053596,1.09e+06,21822,9,9
30,9223.9,26.787,101.1,2.9039e+05,0,2.2125,2.0063,0.90681,9e+09,447.33,0.096066,0.086127,43766,0,0.16683,0.058705,1.02e+06,19636,9,9
31,8868.1,26.892,100.92,3.4196e+05,0,2.2969,2.1608,0.94076,9e+09,513.23,0.087608,0.081688,53657,0,0.17055,0.054628,1.03e+06,19834,9,9
32,9433.3,26.835,100.91,3.5376e+05,0,2.2938,2.1178,0.92326,9e+09,536.24,0.090666,0.082744,55363,0,0.17157,0.055311,1.09e+06,21023,9,9
33,9379.9,26.767,100.94,3.6067e+05,0,2.3701,2.1835,0.92131,9e+09,449.41,0.092023,0.087225,49541,0,0.15814,0.057015,1.08e+06,20472,9,9
34,8074.5,26.776,101.01,4.7801e+05,0,2.3325,2.5232,1.0818,9e+09,483.35,0.07092,0.080519,58664,0,0.13692,0.054021,1.06e+06,21001,9,9
35,9116.7,26.856,101.01,3.6785e+05,0,2.2852,2.1721,0.95049,9e+09,541.17,0.085317,0.080434,56580,0,0.16667,0.054003,1.08e+06,20911,9,9
36,6123.7,26.857,100.93,6.713e+05,0,2.6086,2.8664,1.0988,9e+09,697.59,0.071178,0.082597,99827,0,0.16879,0.052216,1.02e+06,20412,9,9
37,8364.4,27.028,100.91,4.3916e+05,0,2.2995,2.4107,1.0483,9e+09,614.88,0.073598,0.077879,68898,0,0.16486,0.05294,1.07e+06,20973,9,9
